% MSC Adams results for pick-and-place robot inverse dynamics experiment.
% See README.md
% timestamp       torque1         torque 2
2.405000e+00	-1.406352e+02	1.406352e+02
2.410000e+00	-1.406901e+02	1.406901e+02
2.415000e+00	-1.404031e+02	1.404031e+02
2.420000e+00	-1.405692e+02	1.405692e+02
2.425000e+00	-1.401791e+02	1.401791e+02
2.430000e+00	-1.406478e+02	1.406478e+02
2.435000e+00	-1.400650e+02	1.400650e+02
2.440000e+00	-1.400903e+02	1.400903e+02
2.445000e+00	-1.405622e+02	1.405622e+02
2.450000e+00	-1.395537e+02	1.395537e+02
2.455000e+00	-1.403682e+02	1.403680e+02
2.460000e+00	-1.399375e+02	1.399381e+02
2.465000e+00	-1.399260e+02	1.399237e+02
2.470000e+00	-1.394836e+02	1.394923e+02
2.475000e+00	-1.403468e+02	1.403142e+02
2.480000e+00	-1.391578e+02	1.392796e+02
2.485000e+00	-1.403083e+02	1.398538e+02
2.490000e+00	-1.387184e+02	1.404148e+02
2.495000e+00	-1.411867e+02	1.348559e+02
2.500000e+00	-1.347281e+02	1.583551e+02
2.505000e+00	-1.286295e+02	1.833686e+02
2.510000e+00	-1.318377e+02	1.751001e+02
2.515000e+00	-1.298484e+02	1.784186e+02
2.520000e+00	-1.298024e+02	1.782130e+02
2.525000e+00	-1.319317e+02	1.757675e+02
2.530000e+00	-1.300927e+02	1.782181e+02
2.535000e+00	-1.313995e+02	1.766169e+02
2.540000e+00	-1.298554e+02	1.778257e+02
2.545000e+00	-1.317932e+02	1.766247e+02
2.550000e+00	-1.311564e+02	1.764909e+02
2.555000e+00	-1.307345e+02	1.774492e+02
2.560000e+00	-1.310027e+02	1.767377e+02
2.565000e+00	-1.321344e+02	1.759504e+02
2.570000e+00	-1.300224e+02	1.780626e+02
2.575000e+00	-1.324082e+02	1.753561e+02
2.580000e+00	-1.314864e+02	1.766715e+02
2.585000e+00	-1.306708e+02	1.771731e+02
2.590000e+00	-1.318142e+02	1.760084e+02
2.595000e+00	-1.326039e+02	1.756464e+02
2.600000e+00	-1.309121e+02	1.765919e+02
2.605000e+00	-1.309753e+02	1.772946e+02
2.610000e+00	-1.330757e+02	1.747373e+02
2.615000e+00	-1.310363e+02	1.769579e+02
2.620000e+00	-1.320563e+02	1.757089e+02
2.625000e+00	-1.316551e+02	1.759696e+02
2.630000e+00	-1.319421e+02	1.765133e+02
2.635000e+00	-1.317975e+02	1.753425e+02
2.640000e+00	-1.327817e+02	1.760914e+02
2.645000e+00	-1.304800e+02	1.764714e+02
2.650000e+00	-1.336993e+02	1.746882e+02
2.655000e+00	-1.312777e+02	1.760663e+02
2.660000e+00	-1.317048e+02	1.766020e+02
2.665000e+00	-1.329509e+02	1.744232e+02
2.670000e+00	-1.310008e+02	1.773611e+02
2.675000e+00	-1.333034e+02	1.739213e+02
2.680000e+00	-1.314068e+02	1.766849e+02
2.685000e+00	-1.324160e+02	1.752285e+02
2.690000e+00	-1.317671e+02	1.759381e+02
2.695000e+00	-1.329078e+02	1.750572e+02
2.700000e+00	-1.313726e+02	1.764587e+02
2.705000e+00	-1.330696e+02	1.741843e+02
2.710000e+00	-1.311885e+02	1.767347e+02
2.715000e+00	-1.326747e+02	1.750404e+02
2.720000e+00	-1.328707e+02	1.750608e+02
2.725000e+00	-1.300889e+02	1.772459e+02
2.730000e+00	-1.348288e+02	1.729210e+02
